"logFC","logCPM","LR","PValue","FDR","ENSEMBL","SYMBOL","GENENAME"
6.95995482259197,4.94908025040202,56.13375215896,6.77047991490474e-14,3.38554770653941e-11,"ENSG00000211671",NA,NA
8.96968238010783,2.38633984780958,56.0766021068347,6.97016982734755e-14,3.40794836758446e-11,"ENSG00000223350",NA,NA
6.88717360967516,2.39772677175904,55.9194451189995,7.55020844680364e-14,3.53854168834569e-11,"ENSG00000242887",NA,NA
7.22304768028866,3.94070710618081,55.9171768246033,7.55892461377363e-14,3.53854168834569e-11,"ENSG00000211898",NA,NA
3.97553775996669,4.91834982202124,55.685540196901,8.50415028564115e-14,3.89808988718076e-11,"ENSG00000009790","TRAF3IP3","TRAF3 interacting protein 3"
5.05535763148538,2.44478107845995,55.5242550619269,9.23129324143721e-14,4.13368757420854e-11,"ENSG00000122188","LAX1","lymphocyte transmembrane adaptor 1"
7.35125332460951,4.24053610132066,55.4855818785317,9.41470254646284e-14,4.13368757420854e-11,"ENSG00000243290",NA,NA
5.47777669644641,1.23575557917692,55.4227525786237,9.72047918285712e-14,4.13368757420854e-11,"ENSG00000048462","TNFRSF17","TNF receptor superfamily member 17"
8.35341107454147,3.32509135618715,55.412834941163,9.76964611666413e-14,4.13368757420854e-11,"ENSG00000196092","PAX5","paired box 5"
8.37843354587101,-1.35309005150889,55.3262708693062,1.02094932283148e-13,4.23828811338458e-11,"ENSG00000232613",NA,NA
6.82437907011948,5.80125616399979,55.2469510077323,1.06299066014191e-13,4.33109638971153e-11,"ENSG00000211594",NA,NA
4.66214564659411,4.37808070988538,55.1925824190432,1.09280359448772e-13,4.37161176107613e-11,"ENSG00000162739","SLAMF6","SLAM family member 6"
4.7005687821008,3.98183164255694,55.1414092834235,1.12162822669533e-13,4.40679718638403e-11,"ENSG00000230006","ANKRD36BP2","ankyrin repeat domain 36B pseudogene 2"
3.58098429407093,5.17053541761988,55.0803613230274,1.15701193361165e-13,4.46606606374098e-11,"ENSG00000185811","IKZF1","IKAROS family zinc finger 1"
3.32955391943541,5.03825597387635,55.0089609876283,1.19981553793538e-13,4.55143818373349e-11,"ENSG00000254838","GVINP1","GTPase, very large interferon inducible pseudogene 1"
3.75709058614584,4.66514960811628,54.8711458278049,1.2869661892646e-13,4.79929323664404e-11,"ENSG00000104814","MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1"
6.81613589832618,4.05100866642054,54.7325742213943,1.38098269072707e-13,5.05094066419939e-11,"ENSG00000211938",NA,NA
7.02223760456883,2.90900643371391,54.6983168951357,1.40526589692414e-13,5.05094066419939e-11,"ENSG00000260655",NA,NA
6.70176914092366,6.27295938287003,54.6439206137856,1.44470541399423e-13,5.05094066419939e-11,"ENSG00000211666",NA,NA
2.88193768030105,5.14596299758194,54.6417876628122,1.44627425617926e-13,5.05094066419939e-11,"ENSG00000205744","DENND1C","DENN domain containing 1C"
6.36745407728583,3.87697517676284,54.5953246010609,1.48087529581497e-13,5.09097160289391e-11,"ENSG00000211962",NA,NA
3.46474981284597,6.33971623664152,54.5263671008443,1.53376074644356e-13,5.19166214511557e-11,"ENSG00000068831","RASGRP2","RAS guanyl releasing protein 2"
3.42456424147176,5.85848935011068,54.1419549422825,1.86515968910989e-13,6.21776416360542e-11,"ENSG00000072818","ACAP1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
8.24552894681058,-0.40163430524954,54.0580468311927,1.94653309740862e-13,6.39218227002754e-11,"ENSG00000224607",NA,NA
3.41626876393283,5.65250743073105,53.7772543962848,2.24557437494761e-13,7.26575402905844e-11,"ENSG00000102096","PIM2","Pim-2 proto-oncogene, serine/threonine kinase"
6.94635519711493,0.966320483275445,53.697767856687,2.33828772657162e-13,7.45608790725054e-11,"ENSG00000235621","LINC00494","long intergenic non-protein coding RNA 494"
4.11225977561037,3.67379055657358,53.5981754860154,2.45987749776237e-13,7.73174638653823e-11,"ENSG00000168421","RHOH","ras homolog family member H"
7.34426687024275,1.01945342504155,53.4707388228185,2.6247333528086e-13,8.13371594767531e-11,"ENSG00000127074","RGS13","regulator of G protein signaling 13"
8.40142326197857,-0.563057414802574,53.4120221834689,2.70436767542898e-13,8.26409688816507e-11,"ENSG00000163518","FCRL4","Fc receptor like 4"
8.74010159495075,4.35042610227999,53.0538949607975,3.24520851359274e-13,9.78096955014623e-11,"ENSG00000222037",NA,NA
5.89124176658982,0.72147382070093,52.438651661109,4.43900715993526e-13,1.31982480449859e-10,"ENSG00000188848","BEND4","BEN domain containing 4"
8.15932562724718,-0.00310767275511586,52.3182403309556,4.71970188251091e-13,1.37199063582333e-10,"ENSG00000242580",NA,NA
6.73604165319611,3.30359952029734,52.2982922407253,4.76788916054241e-13,1.37199063582333e-10,"ENSG00000240382",NA,NA
7.4311068265446,0.914196817023051,52.2844848686592,4.80153072258869e-13,1.37199063582333e-10,"ENSG00000225698",NA,NA
5.26898756370325,2.19957787939531,52.1405783243868,5.16661525082902e-13,1.44844420111837e-10,"ENSG00000186265","BTLA","B and T lymphocyte associated"
5.84837540039466,2.82480536238019,52.1276442499262,5.20075865322932e-13,1.44844420111837e-10,"ENSG00000104921","FCER2","Fc fragment of IgE receptor II"
4.41182818348728,1.57497899240954,52.0910051819766,5.29870922677054e-13,1.45727750509257e-10,"ENSG00000249096",NA,NA
3.64990023933108,5.1193635530148,52.0062809162254,5.53233873624892e-13,1.50274712191295e-10,"ENSG00000185862","EVI2B","ecotropic viral integration site 2B"
8.22103755481732,1.41064588059378,51.8446948922817,6.00687556905858e-13,1.61174727159057e-10,"ENSG00000211904",NA,NA
4.4313323139825,5.08004522974553,51.7674161472908,6.24801372305034e-13,1.65625057752474e-10,"ENSG00000162894","FCMR","Fc fragment of IgM receptor"
7.504490873907,4.2459022577901,51.6308011894788,6.69824511594574e-13,1.75446177429807e-10,"ENSG00000163534","FCRL1","Fc receptor like 1"
7.79828897498401,-2.06386739079094,51.4852001866962,7.21388740607601e-13,1.86729353774687e-10,"ENSG00000234572","LINC01800","long intergenic non-protein coding RNA 1800"
6.47744115789612,7.23268012181774,51.3885035570217,7.57810232973733e-13,1.90479449178268e-10,"ENSG00000239951",NA,NA
4.45735851094267,2.21496351520125,51.3788611769408,7.61541508173486e-13,1.90479449178268e-10,"ENSG00000161405","IKZF3","IKAROS family zinc finger 3"
8.9883324235739,0.895935170513592,51.3780698558374,7.61848537755093e-13,1.90479449178268e-10,"ENSG00000271288",NA,NA
3.11108906808643,2.91300634306368,51.1495208019899,8.5591572644018e-13,2.11593908012774e-10,"ENSG00000170006","TMEM154","transmembrane protein 154"
3.72597334922143,3.28136152870985,51.0512581090113,8.99852026423518e-13,2.18780188004536e-10,"ENSG00000167077","MEI1","meiotic double-stranded break formation protein 1"
3.96714028650032,4.75845082383564,51.0403377174573,9.04872152913951e-13,2.18780188004536e-10,"ENSG00000088340","FER1L4","fer-1 like family member 4 (pseudogene)"
6.65349979463732,2.76927640545364,50.9884991316593,9.29087415266323e-13,2.22193275116192e-10,"ENSG00000244575",NA,NA
7.16339725975307,4.76964148255425,50.9569733158794,9.44130020858142e-13,2.23362889450762e-10,"ENSG00000211945",NA,NA
7.86865238554099,2.56545732937071,50.7807668729606,1.03280827818449e-12,2.39245557310669e-10,"ENSG00000211678",NA,NA
3.57524635857618,3.30240711734192,50.7731540006062,1.0368220129844e-12,2.39245557310669e-10,"ENSG00000152495","CAMK4","calcium/calmodulin dependent protein kinase IV"
3.83872890660714,2.90725008520855,50.7598275820475,1.04388571501792e-12,2.39245557310669e-10,"ENSG00000146285","SCML4","Scm polycomb group protein like 4"
4.52266323119671,4.50233961448883,50.6194847810474,1.12126313903291e-12,2.54330222525795e-10,"ENSG00000245164","LINC00861","long intergenic non-protein coding RNA 861"
7.7402358959867,1.03281672382388,50.4457714113455,1.22503477600188e-12,2.7503280756728e-10,"ENSG00000254395",NA,NA
4.94780279552323,4.4850493820072,50.2812470096633,1.33216518897818e-12,2.96063621089878e-10,"ENSG00000137265","IRF4","interferon regulatory factor 4"
2.56978416109124,6.27119232626141,50.2560516977178,1.34937934255649e-12,2.96890442949279e-10,"ENSG00000065357","DGKA","diacylglycerol kinase alpha"
7.3822845108467,0.668633283859722,50.085125052943,1.47218771657242e-12,3.20010179509013e-10,"ENSG00000211946",NA,NA
3.55799575560376,3.24662355640528,50.0700404089456,1.48354869147892e-12,3.20010179509013e-10,"ENSG00000172794","RAB37","RAB37, member RAS oncogene family"
6.21192668533606,0.991914026030887,49.759619251011,1.73784076858417e-12,3.68986219472245e-10,"ENSG00000211674",NA,NA
4.72736411298145,2.51926077370023,49.7495886538581,1.74674806118261e-12,3.68986219472245e-10,"ENSG00000089012","SIRPG","signal regulatory protein gamma"
4.20048413057926,5.31076136377651,49.7122151293082,1.78034033482188e-12,3.68986219472245e-10,"ENSG00000173200","PARP15","poly(ADP-ribose) polymerase family member 15"
6.78684287702625,11.506916729982,49.7040181209289,1.78779403173247e-12,3.68986219472245e-10,"ENSG00000211896",NA,NA
8.43085693210676,2.18568781529131,49.6967254296578,1.79445166273658e-12,3.68986219472245e-10,"ENSG00000240834",NA,NA
4.3446250910414,2.54139699951695,49.6616707852535,1.82680159168586e-12,3.71275015391152e-10,"ENSG00000185905","C16orf54","chromosome 16 open reading frame 54"
2.4346011442273,5.2276006619525,49.648259669245,1.83933172791726e-12,3.71275015391152e-10,"ENSG00000081059","TCF7","transcription factor 7"
6.31196522909084,1.99921144521386,49.5704862084124,1.91371061279728e-12,3.82776917297871e-10,"ENSG00000211670",NA,NA
7.71643082362662,5.18954420265802,49.5147966413526,1.96881181154703e-12,3.89558337417301e-10,"ENSG00000224373",NA,NA
6.37111752000932,3.11161117662429,49.500683915463,1.98302580632387e-12,3.89558337417301e-10,"ENSG00000242076",NA,NA
6.59596512935637,1.70928354103824,49.149871102488,2.37133948214943e-12,4.61137001536169e-10,"ENSG00000251546",NA,NA
3.72422235614341,3.69328508224671,49.1350612616848,2.38931088878844e-12,4.61137001536169e-10,"ENSG00000117091","CD48","CD48 molecule"
6.53282302848492,6.64524044239999,49.0471341367621,2.4988505993642e-12,4.78084442497488e-10,"ENSG00000211679",NA,NA
6.03036213540002,0.905700810150942,48.9141868647012,2.67409542819934e-12,5.07202134579672e-10,"ENSG00000240671",NA,NA
5.11849485584708,2.52371809389027,48.888253778995,2.70968661838768e-12,5.09560042545005e-10,"ENSG00000163568","AIM2","absent in melanoma 2"
7.5726207836154,2.11937765275784,48.8281876277539,2.79395414261027e-12,5.20954059709416e-10,"ENSG00000159958","TNFRSF13C","TNF receptor superfamily member 13C"
7.70103116365745,0.831446519187688,48.719049263318,2.95383427643804e-12,5.46136653362939e-10,"ENSG00000255760","LINC02422","long intergenic non-protein coding RNA 2422"
3.8322287669296,4.46049857372014,48.5516280260696,3.21707144635024e-12,5.89850049688317e-10,"ENSG00000028277","POU2F2","POU class 2 homeobox 2"
6.94665336960449,0.8488553890284,48.5159291204429,3.27616945080427e-12,5.95721324434673e-10,"ENSG00000235532","LINC00402","long intergenic non-protein coding RNA 402"
7.0802841347907,2.36856592121429,48.4555883284264,3.3785417396934e-12,6.08090970125057e-10,"ENSG00000231486",NA,NA
7.75122913613296,-0.000674242416033269,48.4434768540845,3.39947229003645e-12,6.08090970125057e-10,"ENSG00000211905",NA,NA
6.3923316748337,8.42259011061859,48.3404234179274,3.58289690438579e-12,6.28237259302201e-10,"ENSG00000211897",NA,NA
3.90334647431246,4.67767257804821,48.3387262686255,3.58599913021918e-12,6.28237259302201e-10,"ENSG00000166501","PRKCB","protein kinase C beta"
3.98355382334388,6.63872842240242,48.3323060274677,3.59775905245329e-12,6.28237259302201e-10,"ENSG00000167895","TMC8","transmembrane channel like 8"
5.63731951246016,2.90393940942424,48.239941002711,3.77127851386995e-12,6.50156188638042e-10,"ENSG00000233355","CHRM3-AS2","CHRM3 antisense RNA 2"
5.29936066746523,0.681274178308562,48.2341756586302,3.78238306270654e-12,6.50156188638042e-10,"ENSG00000260719",NA,NA
4.93173145828738,4.53595660544136,48.0417944488903,4.17230055165668e-12,7.11619819670932e-10,"ENSG00000211677",NA,NA
3.82648279063954,2.06395389965922,47.9713487238589,4.32493171355812e-12,7.31978058166967e-10,"ENSG00000188822","CNR2","cannabinoid receptor 2"
3.586244044037,3.12424990816695,47.874734242284,4.5433896944234e-12,7.63081374478654e-10,"ENSG00000174130","TLR6","toll like receptor 6"
9.79165042000308,-0.0530581848739481,47.8453676886508,4.61195470069746e-12,7.68728994884436e-10,"ENSG00000234184","LINC01781","long intergenic non-protein coding RNA 1781"
5.80739860832163,1.93597117124209,47.7345005054958,4.88027314868358e-12,8.07336615167941e-10,"ENSG00000271856","LINC01215","long intergenic non-protein coding RNA 1215"
7.60830559839169,4.57210609886516,47.6422941256283,5.11529102445724e-12,8.39900247164987e-10,"ENSG00000241755",NA,NA
7.00671026686777,5.64233377027215,47.5744701671722,5.29536227060324e-12,8.63026375391204e-10,"ENSG00000211660",NA,NA
4.27124110723078,2.03032368266162,47.5202155690746,5.44396372715541e-12,8.80309154411678e-10,"ENSG00000175857","GAPT","GRB2 binding adaptor protein, transmembrane"
6.30580848151348,0.780685778204568,47.5067716496298,5.48142687730206e-12,8.80309154411678e-10,"ENSG00000255518",NA,NA
7.37282823273458,-0.631336952400307,47.4200517973574,5.72936066576929e-12,9.13459372233739e-10,"ENSG00000211599",NA,NA
5.88787794186762,8.06958008370483,47.2944989719092,6.10834035094351e-12,9.63116240814403e-10,"ENSG00000211899",NA,NA
5.80515709591396,0.578324356006229,47.2880838360352,6.12836440841817e-12,9.63116240814403e-10,"ENSG00000168081","PNOC","prepronociceptin"
8.20908593962989,-1.71173923148835,47.1764855667924,6.4874074736044e-12,1.01231162577478e-09,"ENSG00000250850",NA,NA
5.88783753151765,3.86158633242816,47.1090581275559,6.71446599506791e-12,1.04036394946116e-09,"ENSG00000211943",NA,NA
5.27698305894397,1.08623057906119,47.03394504828,6.97678306402667e-12,1.073448818005e-09,"ENSG00000255354",NA,NA
3.93657049211969,6.39850489826196,46.976824636261,7.18310878473658e-12,1.09751916306788e-09,"ENSG00000168685","IL7R","interleukin 7 receptor"
6.48886734598155,5.40645238712721,46.9446946851867,7.30183812519905e-12,1.10497355241304e-09,"ENSG00000211959",NA,NA
7.12264180061829,1.74949402180412,46.9365249021886,7.33233972603873e-12,1.10497355241304e-09,"ENSG00000232216",NA,NA
6.99672153618392,5.3585770771702,46.8546779854484,7.64503945640844e-12,1.14425957904693e-09,"ENSG00000242371",NA,NA
3.48699968641148,4.79746204574841,46.8290452731172,7.74568849839637e-12,1.1514907996062e-09,"ENSG00000198851","CD3E","CD3e molecule"
3.24667810579282,3.09071258248845,46.8004832331214,7.85940273189961e-12,1.16055422085406e-09,"ENSG00000135426","TESPA1","thymocyte expressed, positive selection associated 1"
4.04720654752879,3.29053462053821,46.7773183192077,7.95285528253457e-12,1.16652481284217e-09,"ENSG00000122224","LY9","lymphocyte antigen 9"
6.27520644631233,7.46777745468537,46.6783617742469,8.36475495836508e-12,1.21881681188045e-09,"ENSG00000211890",NA,NA
4.16243769701769,4.00912137347943,46.6103280109219,8.66026083915289e-12,1.25357275646738e-09,"ENSG00000026751","SLAMF7","SLAM family member 7"
3.5571555745359,3.39801014578302,46.3788198125192,9.7463364495194e-12,1.40156140236814e-09,"ENSG00000163564","PYHIN1","pyrin and HIN domain family member 1"
2.4321598541405,4.63907051371666,46.351643032932,9.88245999509687e-12,1.41190834293585e-09,"ENSG00000076662","ICAM3","intercellular adhesion molecule 3"
3.7001560342139,2.3786769496747,46.3329785447389,9.97704755621878e-12,1.41622580859307e-09,"ENSG00000160654","CD3G","CD3g molecule"
3.75395089608583,3.10997376975543,46.2688398295885,1.03090492646464e-11,1.45397244820994e-09,"ENSG00000178199","ZC3H12D","zinc finger CCCH-type containing 12D"
8.10479026198684,1.03343324668278,46.245651387493,1.04317821759829e-11,1.46191128303169e-09,"ENSG00000253998",NA,NA
4.65909574476353,1.47613076844507,46.1823919245657,1.07740927390843e-11,1.48708565072993e-09,"ENSG00000263264",NA,NA
4.35191774415988,2.16341233478306,46.1821497895196,1.07754243501007e-11,1.48708565072993e-09,"ENSG00000078589","P2RY10","P2Y receptor family member 10"
7.26246500801554,5.24644936241526,46.1751147458478,1.08141852611939e-11,1.48708565072993e-09,"ENSG00000211648",NA,NA
2.44647572790375,4.59096631481235,46.0877007529177,1.13076099448705e-11,1.54527971432945e-09,"ENSG00000069493","CLEC2D","C-type lectin domain family 2 member D"
2.40907853221761,4.6905233332036,46.0658194162525,1.14346099930947e-11,1.54582709763911e-09,"ENSG00000167984","NLRC3","NLR family CARD domain containing 3"
6.59207853942811,-0.121237164520266,46.0628195237446,1.14521323931994e-11,1.54582709763911e-09,"ENSG00000235304","LINC01281","long intergenic non-protein coding RNA 1281"
6.7892666430517,5.33522425050085,45.8363372716218,1.28556625752199e-11,1.72469687792675e-09,"ENSG00000211953",NA,NA
7.46904194556284,-1.15413862307049,45.7453278122012,1.34670176802535e-11,1.79576559394508e-09,"ENSG00000239862",NA,NA
7.9698971793539,3.42045113825242,45.6637516591328,1.40396955223041e-11,1.86085169205865e-09,"ENSG00000211637",NA,NA
5.05453553815899,-0.119066115458922,45.3142714918653,1.67821755137077e-11,2.21102650091376e-09,"ENSG00000271680",NA,NA
6.3520348232796,1.13277332437222,45.2263018352545,1.75531767960732e-11,2.2988392611143e-09,"ENSG00000187912","CLEC17A","C-type lectin domain containing 17A"
3.78467674550466,-0.639408782904718,45.1364020639558,1.83777350757089e-11,2.39258536766714e-09,"ENSG00000255624",NA,NA
2.85023844763894,0.154422148559906,45.0368554474885,1.933608151324e-11,2.49868324078438e-09,"ENSG00000196090","PTPRT","protein tyrosine phosphatase receptor type T"
2.75637394347658,6.91161412351265,45.027698415207,1.9426710800626e-11,2.49868324078438e-09,"ENSG00000180448","ARHGAP45","Rho GTPase activating protein 45"
5.74784806944534,4.16440945797925,45.0169749435701,1.95333841203033e-11,2.49868324078438e-09,"ENSG00000160856","FCRL3","Fc receptor like 3"
3.94270693427185,5.89412761082198,44.929947046507,2.04210780827998e-11,2.59713618484255e-09,"ENSG00000104894","CD37","CD37 molecule"
5.11139447495973,1.62991504102092,44.7348463329652,2.25606250379778e-11,2.85008041116188e-09,"ENSG00000128218","VPREB3","V-set pre-B cell surrogate light chain 3"
7.1222437877315,3.8386732615855,44.7254603079413,2.26690333584823e-11,2.85008041116188e-09,"ENSG00000211941",NA,NA
7.46303378676903,4.05588306690638,44.6918674093741,2.3061320467146e-11,2.88292711885311e-09,"ENSG00000156234","CXCL13","C-X-C motif chemokine ligand 13"
3.61464299688903,4.38386341615232,44.6646217999485,2.33844707264642e-11,2.90680861538794e-09,"ENSG00000198286","CARD11","caspase recruitment domain family member 11"
8.76157790353306,-0.914499950075199,44.6307928266825,2.37920182517307e-11,2.93367051651229e-09,"ENSG00000253742",NA,NA
6.59990181215904,4.33417594938333,44.6246123777208,2.38672403624989e-11,2.93367051651229e-09,"ENSG00000244116",NA,NA
3.63967696898575,4.39540265159635,44.5628288552569,2.46324149710227e-11,3.01090218995801e-09,"ENSG00000013725","CD6","CD6 molecule"
4.23754067971613,3.5902718857322,44.479551100906,2.57027874948677e-11,3.12437972630983e-09,"ENSG00000241106","HLA-DOB","major histocompatibility complex, class II, DO beta"
3.47480708524821,-0.685492564809659,44.3340423101864,2.7685964274091e-11,3.34695926350852e-09,"ENSG00000258929",NA,NA
6.95772434055702,-0.545931188007653,44.254266894069,2.88375137646196e-11,3.46712009753639e-09,"ENSG00000211632",NA,NA
3.60454387300209,3.36981143090282,44.1612979366824,3.02401388782798e-11,3.61599747608648e-09,"ENSG00000130475","FCHO1","FCH and mu domain containing endocytic adaptor 1"
3.49153064421376,5.21536438930087,44.1428855923636,3.05259243903227e-11,3.63043993749124e-09,"ENSG00000247982","LINC00926","long intergenic non-protein coding RNA 926"
6.6690172341394,-0.497836234539304,44.0540305650274,3.19435425174915e-11,3.77861194876262e-09,"ENSG00000239975",NA,NA
2.65826893790661,3.93641249731384,43.9816890585393,3.31462253982052e-11,3.8990322395829e-09,"ENSG00000086730","LAT2","linker for activation of T cells family member 2"
8.26363731175647,-0.345198212213248,43.9716908095554,3.33159740497039e-11,3.8990322395829e-09,"ENSG00000197549","PRAMENP","PRAME N-terminal like, pseudogene"
3.29463022320556,2.47360846566274,43.842449353275,3.55901532051827e-11,4.12815281046175e-09,"ENSG00000186854","TRABD2A","TraB domain containing 2A"
6.91760531617956,1.15377947671035,43.8392165487405,3.56489880005332e-11,4.12815281046175e-09,"ENSG00000223648",NA,NA
3.40867794315179,5.07352397723983,43.8181171838322,3.6035380193529e-11,4.15104939800013e-09,"ENSG00000140968","IRF8","interferon regulatory factor 8"
7.54676324759528,-1.89180391389492,43.787119903875,3.66106484411077e-11,4.19535149479818e-09,"ENSG00000270472",NA,NA
2.59816765834401,5.33655786573192,43.747994601574,3.73499039498937e-11,4.25385427232046e-09,"ENSG00000023445","BIRC3","baculoviral IAP repeat containing 3"
3.86993582176803,4.26368025620302,43.7397357771551,3.75078505967716e-11,4.25385427232046e-09,"ENSG00000007312","CD79B","CD79b molecule"
7.74770968565102,-2.09650374865059,43.4516117303406,4.34573565922853e-11,4.8993668779385e-09,"ENSG00000265714",NA,NA
3.96058944741325,4.21719111403348,43.443183393069,4.36449371909802e-11,4.8993668779385e-09,"ENSG00000227039","ITGB2-AS1","ITGB2 antisense RNA 1"
3.70818401641383,3.48809735106632,43.3513224459696,4.57426987491865e-11,5.10878608060712e-09,"ENSG00000131401","NAPSB","napsin B aspartic peptidase, pseudogene"
3.25257570915422,2.92053898592584,43.3275155416488,4.63026353768993e-11,5.14520496748757e-09,"ENSG00000072858","SIDT1","SID1 transmembrane family member 1"
