"logFC","logCPM","LR","PValue","FDR","ENSEMBL","SYMBOL","GENENAME"
-7.02393851653301,6.25433294290247,18.4873623879169,1.71034647979315e-05,0.00383990237228662,"ENSG00000110680","CALCA","calcitonin related polypeptide alpha"
1.51427691810611,0.969537404779199,18.4445780759204,1.7491779037226e-05,0.00388741537754592,"ENSG00000123219","CENPK","centromere protein K"
-2.11123945351226,6.7915309998018,18.3869476814374,1.80288745097608e-05,0.00395225617972595,"ENSG00000211452","DIO1","iodothyronine deiodinase 1"
2.6877780137504,-0.813803994445446,18.3749453976406,1.81427994796982e-05,0.00395225617972595,"ENSG00000211749",NA,NA
3.87846931707461,-0.748505542732394,18.2185380487245,1.9695247649771e-05,0.0042107788326567,"ENSG00000137975","CLCA2","chloride channel accessory 2"
-1.31083165580147,8.17113709915006,18.2168888493499,1.97123088702682e-05,0.0042107788326567,"ENSG00000140279","DUOX2","dual oxidase 2"
3.40710258767467,-2.61278403923448,18.1953584166001,1.99364114790244e-05,0.00421770120539898,"ENSG00000226423",NA,NA
-0.604459521017044,6.38915382396895,18.1714150638297,2.01886365672822e-05,0.00422536179478471,"ENSG00000173402","DAG1","dystroglycan 1"
-3.63592653181763,1.09993794302804,18.1556262997014,2.03567107648023e-05,0.00422536179478471,"ENSG00000164326","CARTPT","CART prepropeptide"
-0.657814422066156,7.43437720228172,18.1204116588629,2.07366585393814e-05,0.00423301825939201,"ENSG00000182220","ATP6AP2","ATPase H+ transporting accessory protein 2"
-1.0548483507244,7.56819345950382,18.1165841304111,2.07783825113325e-05,0.00423301825939201,"ENSG00000178919","FOXE1","forkhead box E1"
1.43840830627962,2.15587715607804,17.9888198568472,2.22206196159375e-05,0.00447285855328446,"ENSG00000257027",NA,NA
-1.00498079470032,6.3981211934593,17.9767246450004,2.23622598337102e-05,0.00447285855328446,"ENSG00000144810","COL8A1","collagen type VIII alpha 1 chain"
0.905389267115548,6.3976400047883,17.9174083732122,2.30701225518051e-05,0.00454585475700059,"ENSG00000077238","IL4R","interleukin 4 receptor"
-0.793689992026093,9.69666353447297,17.895719292484,2.33345378253717e-05,0.00454585475700059,"ENSG00000084234","APLP2","amyloid beta precursor like protein 2"
-0.872758744390502,8.54984322544063,17.894582624573,2.3348478806261e-05,0.00454585475700059,"ENSG00000084207","GSTP1","glutathione S-transferase pi 1"
1.10744617186694,1.00710250524207,17.8779324231261,2.35536515906767e-05,0.00454585475700059,"ENSG00000232186",NA,NA
1.99981684098641,-1.60974111860771,17.8265397147621,2.41984364827786e-05,0.00462968695212256,"ENSG00000055957","ITIH1","inter-alpha-trypsin inhibitor heavy chain 1"
1.09761455018464,4.72947160633355,17.7907746153086,2.46575918222434e-05,0.00464848204979124,"ENSG00000121210","TMEM131L","transmembrane 131 like"
-0.829810448691744,8.06158854272417,17.7755802777146,2.48552980775007e-05,0.00464848204979124,"ENSG00000008513","ST3GAL1","ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
-1.22049066574363,5.4515217477243,17.7698325638986,2.4930500948794e-05,0.00464848204979124,"ENSG00000154553","PDLIM3","PDZ and LIM domain 3"
-0.847230331688587,5.69489268200592,17.7458411431318,2.52468806754289e-05,0.00466791486235956,"ENSG00000170854","RIOX2","ribosomal oxygenase 2"
-0.769614831439693,7.70086218876574,17.7218225672508,2.55676599465805e-05,0.00466929843606843,"ENSG00000173706","HEG1","heart development protein with EGF like domains 1"
-0.642671560534891,5.58098847656991,17.6606653854791,2.64030561953232e-05,0.00466929843606843,"ENSG00000115170","ACVR1","activin A receptor type 1"
3.35688227748426,1.55705289381894,17.6481073331427,2.65779625359622e-05,0.00466929843606843,"ENSG00000171346","KRT15","keratin 15"
-0.693510825778847,7.51808943126152,17.6442420143958,2.66320319949526e-05,0.00466929843606843,"ENSG00000150093","ITGB1","integrin subunit beta 1"
-0.989975819728357,6.15756667563685,17.6319722452114,2.68043993179599e-05,0.00466929843606843,"ENSG00000221955","SLC12A8","solute carrier family 12 member 8"
-1.33998971734264,3.63622627641182,17.5922400245131,2.73702932344175e-05,0.00466929843606843,"ENSG00000197696","NMB","neuromedin B"
2.997551325836,-2.56636482597665,17.5745833299132,2.7625610480405e-05,0.00466929843606843,"ENSG00000224478",NA,NA
-0.936905294106539,5.04165084275123,17.5718893075486,2.76647761579107e-05,0.00466929843606843,"ENSG00000187720","THSD4","thrombospondin type 1 domain containing 4"
1.97171990077124,2.47360846566274,17.5663975160092,2.7744788678343e-05,0.00466929843606843,"ENSG00000186854","TRABD2A","TraB domain containing 2A"
1.93108122990322,-0.275614084630283,17.5534159266903,2.79348494070547e-05,0.00466929843606843,"ENSG00000260423","LINC02367","long intergenic non-protein coding RNA 2367"
-2.52241868090845,1.50649525252838,17.5519342632426,2.79566251518894e-05,0.00466929843606843,"ENSG00000171951","SCG2","secretogranin II"
-1.18045973264629,5.93610281667897,17.5414645302513,2.81109838650379e-05,0.00466929843606843,"ENSG00000151929","BAG3","BCL2 associated athanogene 3"
1.29620206536867,3.05452577959718,17.5409345682018,2.8118820003632e-05,0.00466929843606843,"ENSG00000106462","EZH2","enhancer of zeste 2 polycomb repressive complex 2 subunit"
2.09058976626043,2.90725008520855,17.5337367965023,2.82254655030043e-05,0.00466929843606843,"ENSG00000146285","SCML4","Scm polycomb group protein like 4"
1.31815074647622,3.36011287193982,17.5041951840302,2.86674421634107e-05,0.00467533431445508,"ENSG00000144554","FANCD2","FA complementation group D2"
-0.658875216666359,7.31979532821701,17.5029022801006,2.86869435711042e-05,0.00467533431445508,"ENSG00000125304","TM9SF2","transmembrane 9 superfamily member 2"
0.890836213407874,4.87238067320434,17.4640599046343,2.92790774165335e-05,0.00472889768182192,"ENSG00000188785","ZNF548","zinc finger protein 548"
-1.090390514129,4.81073650534707,17.4532877568303,2.94454587041907e-05,0.00472889768182192,"ENSG00000165449","SLC16A9","solute carrier family 16 member 9"
0.693333687884762,6.77516637293648,17.4136285403873,3.0066246382542e-05,0.00479273348309445,"ENSG00000223705","NSUN5P1","NSUN5 pseudogene 1"
-0.773539330945084,7.26230497799194,17.3907145353986,3.04308982837859e-05,0.00479273348309445,"ENSG00000166794","PPIB","peptidylprolyl isomerase B"
3.54835265292832,0.807397755569346,17.3866252542129,3.04964406705401e-05,0.00479273348309445,"ENSG00000170486","KRT72","keratin 72"
-3.02299266952309,2.56658759022207,17.3610224150063,3.09100362740263e-05,0.00482328097944061,"ENSG00000136244","IL6","interleukin 6"
-0.75349754307948,7.66394529661992,17.3299864312914,3.14189669034198e-05,0.00486816978738762,"ENSG00000149564","ESAM","endothelial cell adhesion molecule"
-0.744183118852646,5.74525394335355,17.2740553223268,3.23574898893658e-05,0.00497852791990088,"ENSG00000187164","SHTN1","shootin 1"
0.737937744004179,3.98501201318429,17.246342336137,3.28329015744093e-05,0.00501659375305663,"ENSG00000120662","MTRF1","mitochondrial translation release factor 1"
1.20654270101233,4.79591354934896,17.2259226576494,3.31876843781134e-05,0.00503021666779679,"ENSG00000161381","PLXDC1","plexin domain containing 1"
3.05211435478271,1.28101339251676,17.214984483626,3.33793124942429e-05,0.00503021666779679,"ENSG00000134762","DSC3","desmocollin 3"
0.946587641598772,7.05911299902529,17.083282287951,3.5775845475637e-05,0.00531868892835077,"ENSG00000149311","ATM","ATM serine/threonine kinase"
-0.841135171621999,8.42858240317743,17.0707025007402,3.60136152760695e-05,0.00531868892835077,"ENSG00000167642","SPINT2","serine peptidase inhibitor, Kunitz type 2"
1.16763563046053,6.63348619499153,17.0704314871737,3.60187551279095e-05,0.00531868892835077,"ENSG00000174718","RESF1","retroelement silencing factor 1"
-1.27953360291384,3.85895150747581,16.991496976835,3.75475959164823e-05,0.00550748136902962,"ENSG00000166206","GABRB3","gamma-aminobutyric acid type A receptor beta3 subunit"
-0.640613190648997,5.66494403095108,16.9013708778132,3.93731368400922e-05,0.00573700501162721,"ENSG00000129636","ITFG1","integrin alpha FG-GAP repeat containing 1"
-2.83433311422826,1.92080741478742,16.8724407968668,3.99778423663033e-05,0.00578620732339505,"ENSG00000089199","CHGB","chromogranin B"
-1.30817258172199,-0.325180126440155,16.8457334093864,4.05443735766202e-05,0.00578620732339505,"ENSG00000243232","PCDHAC2","protocadherin alpha subfamily C, 2"
-0.791238735297284,5.45575991383807,16.8427641724589,4.06078550487481e-05,0.00578620732339505,"ENSG00000163624","CDS1","CDP-diacylglycerol synthase 1"
0.727998743683141,5.41943287522447,16.8355385335234,4.07627549825577e-05,0.00578620732339505,"ENSG00000155903","RASA2","RAS p21 protein activator 2"
-0.912728008253716,3.84037446638376,16.7890084929719,4.17745732814674e-05,0.00585996975334552,"ENSG00000091622","PITPNM3","PITPNM family member 3"
-1.59640379291257,2.95894953653804,16.7871696817129,4.18150736876305e-05,0.00585996975334552,"ENSG00000185974","GRK1","G protein-coupled receptor kinase 1"
-0.831789738963188,6.61820099424083,16.7460008692305,4.27322377426446e-05,0.00591600081680139,"ENSG00000137364","TPMT","thiopurine S-methyltransferase"
1.47492423124705,3.32299628652848,16.7450941061556,4.27526647519053e-05,0.00591600081680139,"ENSG00000138134","STAMBPL1","STAM binding protein like 1"
3.37603031622644,-1.02620701568866,16.6872462835464,4.40763220718562e-05,0.00603125439632953,"ENSG00000213931","HBE1","hemoglobin subunit epsilon 1"
-1.11248241430003,3.3583163969819,16.6697977265626,4.44836060458295e-05,0.00603125439632953,"ENSG00000152056","AP1S3","adaptor related protein complex 1 subunit sigma 3"
1.69067394931713,1.64735997971953,16.6685163008479,4.45136657869364e-05,0.00603125439632953,"ENSG00000214900","LINC01588","long intergenic non-protein coding RNA 1588"
-0.716558935141952,4.94131354591853,16.6613542422977,4.46820501137039e-05,0.00603125439632953,"ENSG00000237172","B3GNT9","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9"
-0.682951596496684,5.55592122711684,16.6416642275435,4.51482820315032e-05,0.00603549814420541,"ENSG00000165097","KDM1B","lysine demethylase 1B"
-1.03904379683727,3.32121500861178,16.63194907719,4.53801220631786e-05,0.00603549814420541,"ENSG00000139364","TMEM132B","transmembrane protein 132B"
-3.59434837291149,-0.220007429259283,16.6138533984611,4.58151489165768e-05,0.00603549814420541,"ENSG00000105388","CEACAM5","CEA cell adhesion molecule 5"
-0.888449340136971,6.60705192842925,16.603194698167,4.60733477077996e-05,0.00603549814420541,"ENSG00000102580","DNAJC3","DnaJ heat shock protein family (Hsp40) member C3"
-1.04332503188195,7.47211390466771,16.6011376702073,4.61233457873455e-05,0.00603549814420541,"ENSG00000143870","PDIA6","protein disulfide isomerase family A member 6"
-0.906286843885065,7.45394664503167,16.5803899946513,4.66306984396845e-05,0.00603549814420541,"ENSG00000104324","CPQ","carboxypeptidase Q"
2.29732888849356,1.09443652327696,16.5802678937694,4.66337007778801e-05,0.00603549814420541,"ENSG00000118513","MYB","MYB proto-oncogene, transcription factor"
-0.742499302593754,4.81558607125838,16.5681016140554,4.69338339804996e-05,0.00603881997215762,"ENSG00000137714","FDX1","ferredoxin 1"
2.21477735285334,1.69791066045969,16.5394707801839,4.76478214483379e-05,0.00609504283433913,"ENSG00000181126","HLA-V","major histocompatibility complex, class I, V (pseudogene)"
-1.86210214103195,0.754498921494184,16.4917346470876,4.88626198069963e-05,0.00621430844504932,"ENSG00000155011","DKK2","dickkopf WNT signaling pathway inhibitor 2"
1.77963692831806,6.33971623664152,16.4537888891978,4.98504509100716e-05,0.00625434653597086,"ENSG00000068831","RASGRP2","RAS guanyl releasing protein 2"
-0.622842072194662,6.53713426691891,16.4476963553972,5.0010916559236e-05,0.00625434653597086,"ENSG00000075420","FNDC3B","fibronectin type III domain containing 3B"
1.76633082811564,5.85848935011068,16.4324061330217,5.04159227981142e-05,0.00625434653597086,"ENSG00000072818","ACAP1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
3.40913504936174,-1.18703961331264,16.4269599514201,5.05609760273168e-05,0.00625434653597086,"ENSG00000132746","ALDH3B2","aldehyde dehydrogenase 3 family member B2"
-0.664551752988121,5.19411074052209,16.4180869167335,5.0798199167404e-05,0.00625434653597086,"ENSG00000168938","PPIC","peptidylprolyl isomerase C"
-0.807312986316214,7.05356461006742,16.4046866559242,5.11585821173594e-05,0.00625434653597086,"ENSG00000168374","ARF4","ADP ribosylation factor 4"
1.87880778169922,-0.720397033378796,16.4043646122802,5.11672746329767e-05,0.00625434653597086,"ENSG00000026559","KCNG1","potassium voltage-gated channel modifier subfamily G member 1"
-0.746785853580759,7.69815389094997,16.3705305528538,5.20888383241868e-05,0.00633181558457878,"ENSG00000163902","RPN1","ribophorin I"
1.65028447802941,4.24258768381175,16.3473058194913,5.27310708979289e-05,0.0063746649554738,"ENSG00000138795","LEF1","lymphoid enhancer binding factor 1"
1.61908631486964,4.45262045415364,16.3279271134639,5.32730394393504e-05,0.00640499133193763,"ENSG00000118308","LRMP","lymphoid restricted membrane protein"
-1.00609579387237,8.41010212163356,16.2852660676726,5.44859723409795e-05,0.0065152193665556,"ENSG00000169439","SDC2","syndecan 2"
0.921610177884552,4.77753072443833,16.1347044473919,5.89930581893944e-05,0.00696310332455531,"ENSG00000151835","SACS","sacsin molecular chaperone"
1.05040340274466,4.63828000591174,16.1303671013629,5.91283113062923e-05,0.00696310332455531,"ENSG00000116191","RALGPS2","Ral GEF with PH domain and SH3 binding motif 2"
